,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
248,248,248,Kyiv3,74,199.12758616525002,574,0.54,0.74,0.0,8.67,0,0,0,0
249,249,249,Kyiv3,74,327.240777600676,1263,0.54,0.74,0.0,8.67,0,0,0,0
250,250,250,Kyiv3,74,266.14904920734,553,0.54,0.74,0.0,8.62,0,0,0,0
251,251,251,Kyiv3,74,432.239268799509,844,0.54,0.74,0.0,8.67,0,0,0,0
252,252,252,Kyiv3,74,220.393215677396,660,0.54,0.74,0.0,8.62,0,0,1,0
253,253,253,Kyiv3,74,897.216441574624,1573,0.54,0.74,0.0,8.67,0,0,0,0
254,254,254,Kyiv3,71,584.742244064278,744,0.54,0.74,0.0,8.63,0,0,0,0
255,255,255,Kyiv3,74,122.638669852693,238,0.54,0.74,1.0,8.62,0,0,0,0
256,256,256,Kyiv3,74,150.543126506133,201,0.54,0.74,2.0,8.69,0,0,0,0
257,257,257,Kyiv3,74,412.929031454477,1323,0.54,0.74,0.0,8.67,0,0,0,0
258,258,258,Kyiv3,74,436.8938621144,1151,0.54,0.74,0.0,8.67,0,0,0,0
259,259,259,Kyiv3,74,722.084155334565,700,0.54,0.74,0.0,8.62,0,0,0,0
260,260,260,Kyiv3,74,937.5482388766859,814,0.54,0.74,0.0,8.67,0,0,0,0
261,261,261,Kyiv3,74,216.205498562165,268,0.54,0.74,1.0,8.62,0,1,0,0
262,262,262,Kyiv3,74,272.473502678423,460,0.54,0.74,3.0,8.62,0,0,0,0
263,263,263,Kyiv3,74,901.2613177535028,18,0.54,0.74,2.0,8.62,0,0,0,0
264,264,264,Kyiv3,74,870.814620369086,250,0.54,0.74,3.0,8.62,0,0,0,0
265,265,265,Kyiv3,74,4038.607771390221,590,0.54,0.74,0.0,8.62,0,1,0,0
266,266,266,Kyiv3,74,390.699682198905,411,0.54,0.74,1.0,8.62,0,0,0,0
267,267,267,Kyiv3,71,478.51584432337995,322,0.54,0.74,1.0,8.63,0,0,0,0
268,268,268,Kyiv3,74,673.898229692189,1585,0.54,0.74,0.0,8.67,1,0,0,0
269,269,269,Kyiv3,71,479.0443078528341,372,0.54,0.74,1.0,8.63,0,1,0,0
270,270,270,Kyiv3,74,1002.43414039874,465,0.54,0.74,1.0,8.62,0,0,0,0
271,271,271,Kyiv3,71,5965.427631164671,720,0.54,0.74,0.0,8.63,0,0,0,0
272,272,272,Kyiv3,74,195.864240759613,1107,0.54,0.74,0.0,8.67,0,0,0,0
273,273,273,Kyiv3,71,64.6629857224769,752,0.54,0.74,0.0,8.63,0,0,0,0
274,274,274,Kyiv3,74,1707.15839899058,972,0.54,0.74,0.0,8.67,0,1,0,0
275,275,275,Kyiv3,74,209.945431100369,384,0.54,0.74,2.0,8.62,0,0,0,0
276,276,276,Kyiv3,74,178.257166667998,237,0.54,0.74,1.0,8.7,0,0,1,0
