,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
146,146,146,NY2,80,101.729120153736,26,0.57,0.72,40.0,12.29,0,0,0,0
147,147,147,NY2,80,985.135110780531,157,0.57,0.72,28.0,12.29,0,0,0,0
148,148,148,NY2,80,241.433920197575,43,0.57,0.72,37.0,12.29,0,0,0,0
149,149,149,NY2,80,162.413363889459,32,0.57,0.72,42.0,12.29,0,1,0,0
150,150,150,NY2,80,172.61973968743095,186,0.57,0.72,22.0,12.29,0,0,0,0
151,151,151,NY2,80,166.661837260163,39,0.57,0.72,42.0,12.29,0,0,0,0
152,152,152,NY2,80,136.01086805727698,68,0.57,0.72,36.0,12.29,0,0,0,0
153,153,153,NY2,80,495.61729012262197,316,0.57,0.72,13.0,12.29,0,0,0,0
154,154,154,NY2,80,155.171593173323,17,0.57,0.72,33.0,12.29,0,0,0,0
155,155,155,NY2,80,139.737855968947,87,0.57,0.72,43.0,12.29,0,0,0,0
156,156,156,NY2,80,94.99129443152441,47,0.57,0.72,24.0,12.29,0,0,0,0
157,157,157,NY2,80,161.733664627563,10,0.57,0.72,38.0,12.29,0,0,0,0
158,158,158,NY2,80,181.068319640033,235,0.57,0.72,22.0,12.29,0,0,0,0
159,159,159,NY2,80,175.81843668685505,65,0.57,0.72,29.0,12.29,0,0,0,0
160,160,160,NY2,80,104.73030842763599,32,0.57,0.72,34.0,12.29,0,0,0,0
161,161,161,NY2,80,180.166820245841,76,0.57,0.72,37.0,12.29,0,1,0,0
162,162,162,NY2,80,195.270459539649,14,0.57,0.72,36.0,12.29,0,0,0,0
163,163,163,NY2,80,183.631305360337,152,0.57,0.72,20.0,12.29,0,1,0,0
164,164,164,NY2,80,186.14663601401298,51,0.57,0.72,41.0,12.29,0,0,0,0
165,165,165,NY2,80,123.713653397769,87,0.57,0.72,22.0,12.29,0,0,0,0
166,166,166,NY2,80,105.747168544642,29,0.57,0.72,39.0,12.29,0,0,0,0
167,167,167,NY2,80,98.11887753433581,21,0.57,0.72,43.0,12.29,0,1,0,0
168,168,168,NY2,80,95.29393973306941,41,0.57,0.72,40.0,12.29,0,0,0,0
169,169,169,NY2,80,327.088147854915,16,0.57,0.72,38.0,12.29,0,0,0,0
170,170,170,NY2,80,100.96281983944,18,0.57,0.72,33.0,12.29,0,0,0,0
171,171,171,NY2,80,235.330634698068,141,0.57,0.72,26.0,12.29,0,0,0,0
172,172,172,NY2,80,215.916908005864,3,0.57,0.72,40.0,12.29,0,0,1,0
173,173,173,NY2,80,181.39111931444802,86,0.57,0.72,32.0,12.29,0,0,0,0
174,174,174,NY2,80,183.198868553592,12,0.57,0.72,43.0,12.29,0,0,0,0
175,175,175,NY2,80,297.983166770202,188,0.57,0.72,22.0,12.29,0,1,0,0
176,176,176,NY2,80,208.33821650259603,191,0.57,0.72,20.0,12.29,0,0,1,0
177,177,177,NY2,80,223.20246344544498,45,0.57,0.72,37.0,12.29,0,0,0,0
178,178,178,NY2,80,275.09428935696604,33,0.57,0.72,35.0,12.29,0,0,0,0
179,179,179,NY2,80,1465.3732033676501,184,0.57,0.72,21.0,12.29,0,0,0,0
180,180,180,NY2,80,138.353723564772,20,0.57,0.72,40.0,12.29,0,0,0,0
181,181,181,NY2,80,93.6542283410787,59,0.57,0.72,43.0,12.29,0,0,0,0
182,182,182,NY2,80,106.554619275563,37,0.57,0.72,29.0,12.29,0,0,0,0
183,183,183,NY2,80,185.10656103438,49,0.57,0.72,43.0,12.29,0,0,0,0
184,184,184,NY2,80,160.16097285707,139,0.57,0.72,32.0,12.29,0,0,0,0
185,185,185,NY2,80,119.468371984081,43,0.57,0.72,34.0,12.29,0,0,0,0
186,186,186,NY2,80,84.5479270907792,80,0.57,0.72,42.0,12.29,0,0,0,0
187,187,187,NY2,80,148.666033513565,13,0.57,0.72,43.0,12.29,0,0,0,0
188,188,188,NY2,80,211.486022443997,43,0.57,0.72,26.0,12.29,1,0,0,0
189,189,189,NY2,80,214.68485919018997,34,0.57,0.72,41.0,12.29,0,0,0,0
190,190,190,NY2,80,186.006565418393,67,0.57,0.72,36.0,12.29,0,0,0,0
191,191,191,NY2,80,159.05564165061,10,0.57,0.72,41.0,12.29,0,0,0,0
192,192,192,NY2,80,162.47011629287599,8,0.57,0.72,35.0,12.29,0,0,0,0
193,193,193,NY2,80,702.7451835707968,69,0.57,0.72,36.0,12.29,0,0,0,0
194,194,194,NY2,80,177.570482594734,3,0.57,0.72,39.0,12.29,0,0,0,0
195,195,195,NY2,80,129.015689980173,31,0.57,0.72,41.0,12.29,0,0,0,0
196,196,196,NY2,80,182.757325086207,27,0.57,0.72,40.0,12.29,0,0,0,0
197,197,197,NY2,80,153.491656772087,66,0.57,0.72,43.0,12.29,0,0,0,0
198,198,198,NY2,80,1700.0404491110198,521,0.57,0.72,0.0,12.29,0,0,0,0
199,199,199,NY2,80,125.243524090958,62,0.57,0.72,39.0,12.29,0,0,0,0
200,200,200,NY3,81,114.29393846602699,167,0.57,0.71,15.0,12.25,1,0,0,0
201,201,201,NY3,81,502.78743798278197,107,0.57,0.71,26.0,12.25,0,1,0,0
202,202,202,NY3,81,763.753788360087,201,0.57,0.71,8.0,12.25,0,1,0,0
203,203,203,NY3,81,352.552433499578,35,0.57,0.71,23.0,12.25,0,0,0,0
204,204,204,NY3,81,305.599735392313,13,0.57,0.71,25.0,12.25,0,0,0,0
