,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,temperature
19403,{'$oid': '5bd4590247f89e35326acb1b'},,,78,cafe,46.64665126608175,London3,,"{'type': 'Point', 'coordinates': [-0.10770859055498584, 51.524315083440804]}",131,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1077752, 51.5243325], [-0.1077117, 51.5243609], [-0.1076415, 51.5242982], [-0.1077065, 51.5242692], [-0.1077752, 51.5243325]]]}",15.0,0.77,The Grubberie,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",22,10.63
18800,{'$oid': '5bd4590247f89e35326ac8c0'},,,78,pub,199.21564612991637,London3,,"{'type': 'Point', 'coordinates': [-0.104129110370342, 51.52291220454616]}",76,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1040634, 51.5229523], [-0.1039888, 51.5228877], [-0.1041353, 51.5228199], [-0.1042458, 51.5229202], [-0.1042634, 51.522932], [-0.1041571, 51.5230051], [-0.1041188, 51.5229743], [-0.1041015, 51.522984], [-0.1040634, 51.5229523]]]}",18.0,0.77,The Artisan,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",18,10.63
18814,{'$oid': '5bd4590247f89e35326ac8ce'},,,78,,1140.6725138349173,London3,,"{'type': 'Point', 'coordinates': [-0.10099602614944538, 51.52404783121346]}",190,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1013001, 51.5241891], [-0.1009857, 51.5242867], [-0.1006893, 51.5238975], [-0.1010123, 51.5238157], [-0.1013001, 51.5241891]]]}",15.0,0.77,BDP,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",18,10.63
19850,{'$oid': '5bd4590247f89e35326accda'},,,78,,281.4248169367744,London3,commercial,"{'type': 'Point', 'coordinates': [-0.09837197611294703, 51.519434101724464]}",6,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0983899, 51.5193341], [-0.098451, 51.519396], [-0.0984781, 51.5193857], [-0.0984921, 51.5193999], [-0.0985482, 51.5194568], [-0.0983432, 51.5195351], [-0.0982759, 51.519467], [-0.0982626, 51.5194721], [-0.0981985, 51.5194073], [-0.0983899, 51.5193341]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",3,10.63
19040,{'$oid': '5bd4590247f89e35326ac9b0'},,,85,,64.23904551632918,London3,,"{'type': 'Point', 'coordinates': [-0.10978588976995322, 51.525875051147196]}",3,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1098314, 51.5258241], [-0.1098679, 51.5258528], [-0.1098589, 51.5258738], [-0.1097638, 51.5259249], [-0.1096915, 51.5258747], [-0.1097304, 51.5258522], [-0.1097604, 51.5258674], [-0.1098314, 51.5258241]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",20,10.62
19376,{'$oid': '5bd4590247f89e35326acb00'},57-61,Clerkenwell Road,78,,1449.8036192656853,London3,,"{'type': 'Point', 'coordinates': [-0.10526788919213728, 51.52200860598826]}",65,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1054361, 51.521908], [-0.1055989, 51.522208], [-0.1055294, 51.5222169], [-0.1054903, 51.5222221], [-0.1052603, 51.522253], [-0.1051781, 51.522264], [-0.1051111, 51.5220619], [-0.1050349, 51.5219829], [-0.1050701, 51.5219682], [-0.1050485, 51.5219367], [-0.1050107, 51.5219487], [-0.1049418, 51.5218665], [-0.1049345, 51.5218577], [-0.1050772, 51.5217913], [-0.105277, 51.5216984], [-0.1053751, 51.5217907], [-0.1052614, 51.5218414], [-0.1052893, 51.5219324], [-0.1053639, 51.52192], [-0.1054361, 51.521908]]]}",15.0,0.77,Southern Housing Group,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",22,10.63
18632,{'$oid': '5bd4590247f89e35326ac818'},,,78,,2575.779276532578,London3,school,"{'type': 'Point', 'coordinates': [-0.10599400948306525, 51.5278346600448]}",106,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.106366, 51.5274858], [-0.106113, 51.5274452], [-0.1060381, 51.5276187], [-0.105847, 51.5275904], [-0.1057967, 51.5277172], [-0.1056948, 51.5277015], [-0.1055248, 51.5277772], [-0.1054215, 51.5277652], [-0.1053913, 51.5278323], [-0.1056381, 51.5278732], [-0.1056594, 51.5278243], [-0.1059278, 51.5278694], [-0.1059124, 51.5279048], [-0.1057874, 51.5278838], [-0.1057054, 51.5280724], [-0.1058218, 51.5280919], [-0.1058037, 51.5281336], [-0.1061002, 51.5281835], [-0.1061192, 51.5281397], [-0.1062365, 51.5281594], [-0.1063199, 51.5279674], [-0.1061678, 51.5279418], [-0.106366, 51.5274858]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",7,10.63
18722,{'$oid': '5bd4590247f89e35326ac872'},,,78,,289.3022313802292,London3,,"{'type': 'Point', 'coordinates': [-0.0989084984386083, 51.51919084094132]}",76,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0987318, 51.5191322], [-0.0987999, 51.5191819], [-0.0989408, 51.5193078], [-0.0989754, 51.519293], [-0.0989847, 51.5193024], [-0.0990703, 51.519267], [-0.0990572, 51.5192571], [-0.0990757, 51.5192495], [-0.0988648, 51.5190664], [-0.0987318, 51.5191322]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",3,10.63
18651,{'$oid': '5bd4590247f89e35326ac82b'},1a,Briset Street,78,,83.42570399132165,London3,,"{'type': 'Point', 'coordinates': [-0.10375601956387057, 51.52153352428959]}",144,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1037099, 51.5215897], [-0.1036633, 51.5215222], [-0.10368, 51.5215175], [-0.1036964, 51.521513], [-0.1037133, 51.5215085], [-0.1037658, 51.5214933], [-0.1038037, 51.5214826], [-0.1038541, 51.521534], [-0.1038131, 51.5215505], [-0.103745, 51.5215764], [-0.1037099, 51.5215897]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",19,10.63
19067,{'$oid': '5bd4590247f89e35326ac9cb'},37-39,Exmouth Market,85,,87.1391491977204,London3,,"{'type': 'Point', 'coordinates': [-0.10920870630570242, 51.5259556666275]}",65,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1091121, 51.5259563], [-0.1092308, 51.5258971], [-0.1093053, 51.5259551], [-0.1091866, 51.5260142], [-0.1091121, 51.5259563]]]}",15.0,0.77,Oakley In Residence: The Workshop,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",20,10.62
19252,{'$oid': '5bd4590247f89e35326aca84'},122,St John Street,78,,44.20692723527877,London3,,"{'type': 'Point', 'coordinates': [-0.10196957911249266, 51.522830138617664]}",75,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1019137, 51.5228573], [-0.1019074, 51.5228396], [-0.1018959, 51.522841], [-0.1018887, 51.5228194], [-0.1020332, 51.5228023], [-0.1020433, 51.5228436], [-0.1019137, 51.5228573]]]}",12.0,0.77,Currell Residential,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",20,10.63
19641,{'$oid': '5bd4590247f89e35326acc09'},,,78,,57.646597981540324,London3,,"{'type': 'Point', 'coordinates': [-0.10499792856396185, 51.522653489358454]}",122,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1050751, 51.5226576], [-0.1049933, 51.5227016], [-0.1049202, 51.5226463], [-0.1049714, 51.5226191], [-0.1049836, 51.5226176], [-0.1050181, 51.5226133], [-0.1050751, 51.5226576]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",18,10.63
19834,{'$oid': '5bd4590247f89e35326accca'},8,Newbury Street,78,,82.05140092765849,London3,commercial,"{'type': 'Point', 'coordinates': [-0.098266999035347, 51.519267271743686]}",26,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0983551, 51.5192884], [-0.0982597, 51.5193258], [-0.098201, 51.519268], [-0.0981789, 51.5192462], [-0.09824, 51.5192222], [-0.0982743, 51.5192087], [-0.0983551, 51.5192884]]]}",15.0,0.77,Brief,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",3,10.63
19221,{'$oid': '5bd4590247f89e35326aca65'},,,78,,316.90430116687253,London3,,"{'type': 'Point', 'coordinates': [-0.09955849372806878, 51.51928699792445]}",139,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0997184, 51.5192188], [-0.0996917, 51.5191914], [-0.0996833, 51.5191827], [-0.0995342, 51.519238], [-0.0995198, 51.5192433], [-0.0995057, 51.5192486], [-0.0994977, 51.519237], [-0.0994546, 51.5192518], [-0.09941, 51.5192671], [-0.0994233, 51.5192803], [-0.0994134, 51.5192837], [-0.0993536, 51.5193045], [-0.0993646, 51.5193164], [-0.0993877, 51.5193414], [-0.0994344, 51.5193922], [-0.0995681, 51.5193451], [-0.0996135, 51.5193292], [-0.0997683, 51.5192747], [-0.0997184, 51.5192188]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",5,10.63
19102,{'$oid': '5bd4590247f89e35326ac9ee'},,,78,parking,1898.075524979809,London3,,"{'type': 'Point', 'coordinates': [-0.10922927558519233, 51.52422575141602]}",57,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1089334, 51.5238636], [-0.1087701, 51.5239523], [-0.1086287, 51.5240291], [-0.1088318, 51.5241739], [-0.108944, 51.524113], [-0.1091968, 51.5242931], [-0.1094532, 51.5244759], [-0.1094212, 51.5244933], [-0.109609, 51.5246272], [-0.1098237, 51.5245106], [-0.1091779, 51.5240503], [-0.1091877, 51.5240449], [-0.1089334, 51.5238636]]]}",15.0,0.77,NCP,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",28,10.63
19598,{'$oid': '5bd4590247f89e35326acbde'},42,Wilmington Square,85,,55.55778564085989,London3,house,"{'type': 'Point', 'coordinates': [-0.1109283917079434, 51.52636393436984]}",151,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1108492, 51.5263738], [-0.1109058, 51.5264122], [-0.1110076, 51.526354], [-0.110951, 51.5263157], [-0.1108492, 51.5263738]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",19,10.62
19624,{'$oid': '5bd4590247f89e35326acbf8'},,,78,,474.87989599072415,London3,offices,"{'type': 'Point', 'coordinates': [-0.09902093675575112, 51.51978858985929]}",103,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0988364, 51.5196979], [-0.0989255, 51.5196737], [-0.0990756, 51.5196278], [-0.0991586, 51.5197347], [-0.0991296, 51.5197426], [-0.099138, 51.5197545], [-0.0990661, 51.519774], [-0.0991793, 51.5199355], [-0.0990944, 51.5199586], [-0.0990845, 51.5199445], [-0.0990213, 51.5199617], [-0.0988956, 51.5197824], [-0.0988364, 51.5196979]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",4,10.63
18885,{'$oid': '5bd4590247f89e35326ac915'},,,78,,65.4988773245459,London3,,"{'type': 'Point', 'coordinates': [-0.10892390138037585, 51.520686573550734]}",53,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1090049, 51.5207074], [-0.1088597, 51.5207221], [-0.1088406, 51.520668], [-0.1089875, 51.5206495], [-0.1090049, 51.5207074]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",31,10.63
19675,{'$oid': '5bd4590247f89e35326acc2b'},,,78,,484.9217018108217,London3,,"{'type': 'Point', 'coordinates': [-0.09825546762073117, 51.52485082512475]}",155,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0984623, 51.5249585], [-0.0982242, 51.5246827], [-0.098047, 51.524742], [-0.0981206, 51.5248219], [-0.0982665, 51.5250012], [-0.0982851, 51.5250177], [-0.0984623, 51.5249585]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",7,10.63
18644,{'$oid': '5bd4590247f89e35326ac824'},52E-95E,,85,,1321.8920481577275,London3,residential,"{'type': 'Point', 'coordinates': [-0.11132554015328375, 51.522964305915096]}",159,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1113338, 51.5233592], [-0.1111044, 51.5233071], [-0.1112227, 51.5230891], [-0.1110891, 51.5230679], [-0.1111321, 51.5229247], [-0.1112987, 51.522919], [-0.111231, 51.5226661], [-0.111421, 51.52266], [-0.1115756, 51.5226549], [-0.1116306, 51.5226531], [-0.1116065, 51.5227403], [-0.1115505, 51.52273], [-0.1113044, 51.5232896], [-0.1113631, 51.5233039], [-0.1113338, 51.5233592]]]}",15.0,0.77,Rosebery Square East,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",39,10.62
19662,{'$oid': '5bd4590247f89e35326acc1e'},4,Wilmington Square,85,,55.71486901396473,London3,house,"{'type': 'Point', 'coordinates': [-0.11018025202581501, 51.52631138391281]}",88,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1101733, 51.5262683], [-0.1101587, 51.5262606], [-0.1101024, 51.526291], [-0.1101996, 51.5263624], [-0.1102584, 51.5263338], [-0.1101733, 51.5262683]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",18,10.62
18960,{'$oid': '5bd4590247f89e35326ac960'},62,Hatton Garden,78,,226.47884975575138,London3,,"{'type': 'Point', 'coordinates': [-0.10905543324813635, 51.52122385284148]}",39,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.10928, 51.5212328], [-0.1092757, 51.5212187], [-0.1092682, 51.5211941], [-0.1092607, 51.521166], [-0.1090039, 51.5211962], [-0.1088314, 51.521214], [-0.1088451, 51.5212638], [-0.10885, 51.5212812], [-0.1088748, 51.5212784], [-0.1090493, 51.5212586], [-0.10928, 51.5212328]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",34,10.63
18661,{'$oid': '5bd4590247f89e35326ac835'},,,78,,342.64312876589827,London3,,"{'type': 'Point', 'coordinates': [-0.10252094585032141, 51.521972272152865]}",61,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1025958, 51.5219872], [-0.1026326, 51.5219762], [-0.1026262, 51.5219631], [-0.1025578, 51.5218339], [-0.1024262, 51.5218724], [-0.1023838, 51.5218863], [-0.102415, 51.5219558], [-0.1024403, 51.522012], [-0.1025083, 51.52212], [-0.1026496, 51.5220692], [-0.1025958, 51.5219872]]]}",12.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",15,10.63
19666,{'$oid': '5bd4590247f89e35326acc22'},8-11,Wilmington Square,85,,202.72037526784712,London3,residential,"{'type': 'Point', 'coordinates': [-0.10984360695817166, 51.5264858211805]}",110,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1099211, 51.5263929], [-0.1096798, 51.526512], [-0.1097692, 51.5265782], [-0.1100058, 51.52646], [-0.1099211, 51.5263929]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",18,10.62
18715,{'$oid': '5bd4590247f89e35326ac86b'},,,85,place_of_worship,202.4014596951089,London3,,"{'type': 'Point', 'coordinates': [-0.11232979386400813, 51.51938653774576]}",68,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1124676, 51.5193111], [-0.1122306, 51.5193638], [-0.1122431, 51.5193856], [-0.1121347, 51.5194097], [-0.1121647, 51.519462], [-0.1122938, 51.5194333], [-0.1125102, 51.5193853], [-0.1124676, 51.5193111]]]}",6.0,0.77,Gray's Inn Chapel,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",23,10.62
18823,{'$oid': '5bd4590247f89e35326ac8d7'},,,78,,336.2888077119514,London3,,"{'type': 'Point', 'coordinates': [-0.1022646154734011, 51.52370876526641]}",94,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1023974, 51.5236125], [-0.1025045, 51.5237624], [-0.1023557, 51.5237856], [-0.1023249, 51.5237339], [-0.1021952, 51.5237417], [-0.1019618, 51.5237556], [-0.1019525, 51.5237006], [-0.1021458, 51.5236836], [-0.1022928, 51.5236736], [-0.102274, 51.5236424], [-0.1023974, 51.5236125]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",19,10.63
19120,{'$oid': '5bd4590247f89e35326aca00'},,,85,,102.44877587818323,London3,,"{'type': 'Point', 'coordinates': [-0.11167224112394412, 51.52219332061509]}",78,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1115722, 51.5222167], [-0.1116853, 51.5222582], [-0.1117478, 51.5221934], [-0.1117357, 51.522188], [-0.1117642, 51.5221616], [-0.1116848, 51.522128], [-0.1116532, 51.5221557], [-0.111638, 51.5221502], [-0.1115722, 51.5222167]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",37,10.62
19956,{'$oid': '5bd4590247f89e35326acd44'},,,78,,12.591463215293498,London3,roof,"{'type': 'Point', 'coordinates': [-0.09887846179696742, 51.52065030650445]}",184,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0989082, 51.520652], [-0.0989009, 51.5206626], [-0.098885, 51.5206684], [-0.0988667, 51.5206674], [-0.0988528, 51.5206598], [-0.0988487, 51.5206486], [-0.098856, 51.5206381], [-0.0988718, 51.5206322], [-0.0988902, 51.5206332], [-0.0989041, 51.5206408], [-0.0989082, 51.520652]]]}",6.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",12,10.63
18680,{'$oid': '5bd4590247f89e35326ac848'},,,85,,167.94349229496194,London3,,"{'type': 'Point', 'coordinates': [-0.11434428728256055, 51.52232499159321]}",44,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1142912, 51.5223674], [-0.1144645, 51.5223146], [-0.1144806, 51.5223317], [-0.1145465, 51.5223144], [-0.1144944, 51.5222516], [-0.114258, 51.5223177], [-0.1141377, 51.5223557], [-0.1141738, 51.5224002], [-0.1142912, 51.5223674]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",18,10.62
19354,{'$oid': '5bd4590247f89e35326acaea'},116-120,Goswell Road,78,,318.55411070158624,London3,,"{'type': 'Point', 'coordinates': [-0.09891031380067704, 51.52459022640051]}",70,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0991121, 51.5245889], [-0.0990644, 51.5244877], [-0.0989673, 51.5245157], [-0.0988239, 51.5245572], [-0.0987204, 51.5245871], [-0.0987035, 51.524592], [-0.0987706, 51.5246945], [-0.0989342, 51.5246407], [-0.0991121, 51.5245889]]]}",15.0,0.77,Skills Matter,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",11,10.63
18674,{'$oid': '5bd4590247f89e35326ac842'},,,85,,343.55440189845444,London3,,"{'type': 'Point', 'coordinates': [-0.11127923034101087, 51.51969523494465]}",68,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1111231, 51.5195714], [-0.111259, 51.5195411], [-0.1113369, 51.5196764], [-0.1113586, 51.5196716], [-0.1114382, 51.5198099], [-0.1112862, 51.5198437], [-0.1112088, 51.5197092], [-0.1112031, 51.5197105], [-0.1111231, 51.5195714]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",29,10.62
19822,{'$oid': '5bd4590247f89e35326accbe'},,,78,,184.0246120792541,London3,,"{'type': 'Point', 'coordinates': [-0.10776745000869375, 51.51970602980315]}",72,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.107861, 51.5196948], [-0.1078683, 51.5196937], [-0.107875, 51.5197208], [-0.1078831, 51.5197536], [-0.1078567, 51.5197567], [-0.1076914, 51.5197778], [-0.1076528, 51.5196579], [-0.1078036, 51.5196379], [-0.1078369, 51.519633], [-0.107861, 51.5196948]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",23,10.63
19775,{'$oid': '5bd4590247f89e35326acc8f'},,,85,,37.936479167409246,London3,industrial,"{'type': 'Point', 'coordinates': [-0.11368753223231609, 51.5250598288007]}",71,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1137466, 51.5250736], [-0.1136574, 51.5250944], [-0.1136285, 51.525046], [-0.1136831, 51.5250333], [-0.113714, 51.5250262], [-0.1137177, 51.5250253], [-0.1137466, 51.5250736]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",16,10.62
19886,{'$oid': '5bd4590247f89e35326accfe'},,,78,,166.23903051166425,London3,,"{'type': 'Point', 'coordinates': [-0.1007414810961088, 51.521105927051366]}",67,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1006721, 51.5211877], [-0.1006646, 51.5211898], [-0.1005956, 51.5211356], [-0.1006211, 51.5211227], [-0.1006097, 51.5211102], [-0.1006727, 51.5210835], [-0.1006874, 51.5210947], [-0.1007371, 51.5210709], [-0.1007304, 51.5210663], [-0.1008303, 51.5210208], [-0.1008523, 51.5210388], [-0.1008913, 51.5210789], [-0.1006721, 51.5211877]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",16,10.63
18835,{'$oid': '5bd4590247f89e35326ac8e3'},33-41,Dallington Street,78,,1161.546872741961,London3,office,"{'type': 'Point', 'coordinates': [-0.09968258764632623, 51.52431912644783]}",39,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.0994749, 51.524468], [-0.0994875, 51.5244978], [-0.0995258, 51.524588], [-0.0997716, 51.5245373], [-0.0997585, 51.5245092], [-0.0999232, 51.5244732], [-0.0998758, 51.5243814], [-0.0997993, 51.524244], [-0.0999535, 51.5242124], [-0.0999235, 51.5241454], [-0.0998862, 51.5240759], [-0.0997091, 51.5241173], [-0.0997294, 51.524149], [-0.0995703, 51.5241854], [-0.0995508, 51.5241485], [-0.0993367, 51.5241952], [-0.099396, 51.5243031], [-0.0994647, 51.5242879], [-0.0994763, 51.5243096], [-0.0996152, 51.5242828], [-0.0996874, 51.5244195], [-0.0994749, 51.524468]]]}",15.0,0.77,Sutton Yard,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",13,10.63
19054,{'$oid': '5bd4590247f89e35326ac9be'},69,Rosebery Avenue,85,pub,219.12114754064274,London3,,"{'type': 'Point', 'coordinates': [-0.11009114036921346, 51.52610901140702]}",52,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1102441, 51.5261112], [-0.1101689, 51.5261529], [-0.1100868, 51.5262029], [-0.1099401, 51.5261063], [-0.1100686, 51.5260282], [-0.1100936, 51.5260287], [-0.1101198, 51.5260292], [-0.1102441, 51.5261112]]]}",12.0,0.77,The Wilmington Arms,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",19,10.62
19312,{'$oid': '5bd4590247f89e35326acac0'},,,78,,58.21302995469645,London3,,"{'type': 'Point', 'coordinates': [-0.10256285749379838, 51.52452085698355]}",62,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1024777, 51.52449], [-0.1025284, 51.5244672], [-0.1026486, 51.5245454], [-0.1025894, 51.5245752], [-0.1024777, 51.52449]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",17,10.63
18740,{'$oid': '5bd4590247f89e35326ac884'},,,78,,68.5183232065432,London3,,"{'type': 'Point', 'coordinates': [-0.10048827480962766, 51.52059829523007]}",112,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.100438, 51.5205454], [-0.1004114, 51.520571], [-0.1004043, 51.5205776], [-0.1003977, 51.5205841], [-0.1003937, 51.5205881], [-0.1005388, 51.5206503], [-0.1005436, 51.5206461], [-0.1005497, 51.5206408], [-0.1005573, 51.5206343], [-0.1005613, 51.5206308], [-0.1005841, 51.5206104], [-0.100438, 51.5205454]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",14,10.63
18933,{'$oid': '5bd4590247f89e35326ac945'},,,78,,245.9116541350235,London3,,"{'type': 'Point', 'coordinates': [-0.10868818555603042, 51.522430740546454]}",149,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1085494, 51.5223519], [-0.108699, 51.5225513], [-0.1088281, 51.5225095], [-0.108675, 51.5223092], [-0.1085494, 51.5223519]]]}",9.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",33,10.63
19552,{'$oid': '5bd4590247f89e35326acbb0'},11,Sebastian Street,78,,43.092774724102505,London3,house,"{'type': 'Point', 'coordinates': [-0.10175220000000149, 51.52711045000001]}",110,0.56,,"{'type': 'Polygon', 'coordinates': [[[-0.1016809, 51.527119], [-0.1018013, 51.5271437], [-0.1018235, 51.5271019], [-0.1017031, 51.5270772], [-0.1016809, 51.527119]]]}",15.0,0.77,,"{'type': 'Point', 'coordinates': [-0.114155, 51.518998]}","{'type': 'Point', 'coordinates': [-0.097847, 51.528504]}",5,10.63
