air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,346.446153959128,Lviv6,49.8414306410533,Point,24.0325624,,,,,,,24.0328566,49.8413074,24.0327396,49.8412833,24.0327062,49.8413444,24.0326683,49.8413362,24.0325624,49.841539,,,,,,,Polygon,15,0.74,Кам'яниця Гайслярівська,24.026434,49.839768,Point,24.035876,49.844514,Point,155,8.49
69,149.080649685037,Lviv6,49.8410277,Point,24.0331369,,,,,,,24.0334451,49.8410275,24.0334135,49.841088,24.0331369,49.8410279,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,137,8.49
69,500.240053217541,Lviv6,49.8406417256485,Point,24.0261571,,,,,,,24.026373,49.8405229,24.0264172,49.8405237,24.0266525,49.8406193,24.0265201,49.8407087,24.0264453,49.8406691,24.0263083,49.8407797,24.0261571,49.8406956,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,52,8.49
69,243.530306974406,Lviv6,49.8415178227904,Point,24.0331126,,,,,,,24.0332503,49.8413834,24.0331935,49.841371,24.0331577,49.8414393,24.0330937,49.8414253,24.0329918,49.8416192,24.0331126,49.8416456,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,152,8.49
69,302.564776529843,Lviv6,49.8430636961559,Point,24.0317559,24.0317408,49.8430007,24.0317559,49.8429692,,,24.0315492,49.8429258,24.0315099,49.8431611,24.0316859,49.8431817,24.0317369,49.8430478,24.0316354,49.8430289,24.0316226,49.8430662,24.0315933,49.8430601,24.0316216,49.8429776,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,144,8.49
69,166.597349997615,Lviv6,49.8422908163906,Point,24.0297915,,,,,,,24.0299866,49.8422024,24.029891,49.8421823,24.0297915,49.8423793,,,,,,,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,133,8.49
69,957.110059748873,Lviv6,49.8423264713747,Point,24.0281958,,,,,,,24.0282937,49.8421731,24.0289027,49.8422877,24.0288029,49.842503,24.0286054,49.8424649,24.0286506,49.8423675,24.0284409,49.8423271,24.0283958,49.8424245,24.0281958,49.842386,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,129,8.49
69,770.349976311349,Lviv6,49.8401749867956,Point,24.0329603,,,,,,,24.033092,49.8401934,24.0332264,49.8402272,24.0331891,49.8402888,24.0334025,49.8403426,24.0335278,49.8401358,24.0330741,49.8400215,24.0329814,49.8401745,24.0329603,49.8402093,Polygon,24,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,109,8.49
69,467.470570878436,Lviv6,49.8407338827259,Point,24.0352516,,,,,,,24.0353678,49.8406151,24.0356946,49.8407006,24.0356046,49.8408438,24.0354494,49.8408032,24.0354602,49.840786,24.0353962,49.8407693,24.0353593,49.840828,24.0352516,49.8407998,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,73,8.49
69,219.825307128096,Lviv6,49.8431557406048,Point,24.0328328,,,,,,,24.0326135,49.8432198,24.03262,49.8432041,24.0326642,49.8430969,24.0326871,49.8430412,24.032789,49.8430587,24.032755,49.8431413,24.0328328,49.8431546,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,128,8.49
69,211.267884769457,Lviv6,49.8416051156301,Point,24.0332309,,,,,,,24.033461,49.8415387,24.0333172,49.8415071,24.0332309,49.8416714,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,145,8.49
69,795.344770569055,Lviv6,49.8428268247359,Point,24.0292662,,,,,,,24.0289493,49.842662,24.0293536,49.8427471,24.0292662,49.8429643,,,,,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,117,8.49
69,192.045077132724,Lviv6,49.8407199284443,Point,24.0321626,,,,,,,24.0320964,49.8406292,24.0322397,49.8406585,24.0321626,49.8408111,,,,,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,90,8.49
69,430.445909979588,Lviv6,49.8412207510253,Point,24.0315446,,,,,,,24.0317595,49.8413565,24.0318232,49.8412389,24.0318803,49.8411334,24.0317425,49.8411024,24.0316653,49.841085,24.0315446,49.8413081,,,,,Polygon,15,0.74,Кам'яниця Грацівська,24.025941,49.839906,Point,24.032421,49.8445,Point,107,8.49
69,359.988281373623,Lviv6,49.8426233005181,Point,24.0323946,,,,,,,24.0329129,49.8427216,24.0329556,49.842637,24.0328346,49.8426116,24.032814,49.8426523,24.0326896,49.8426262,24.0327078,49.8425903,24.0323946,49.8425245,,,Polygon,15,0.74,Кам'яниця Бандінеллі,24.025941,49.839906,Point,24.032421,49.8445,Point,102,8.49
69,386.084614012709,Lviv6,49.8427365741422,Point,24.0316854,,,,,,,24.0317152,49.8427789,24.0316587,49.842767,24.0316126,49.8428586,24.031669,49.8428704,24.0316323,49.8429433,24.0315492,49.8429258,24.0314997,49.8429155,24.0316854,49.8425473,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,151,8.49
69,152.241890881451,Lviv6,49.8403039981118,Point,24.0321618,,,,,,,24.0322724,49.840269,24.0322217,49.8403695,24.0321653,49.8403568,24.0321455,49.8403936,24.0320853,49.8403802,24.0321618,49.8402174,,,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,127,8.49
69,894.727783859623,Lviv6,49.8436935563645,Point,24.0302345,24.0302345,49.843802,,,,,24.030265,49.8436278,24.030283,49.8435595,24.030303,49.8434841,24.0303328,49.843488,24.0303236,49.8435979,24.0307677,49.8435924,24.0307694,49.8436215,24.0307785,49.8438,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,76,8.49
69,153.419100327158,Lviv6,49.8428191605712,Point,24.0312762,,,,,,,24.0311223,49.8428683,24.0311369,49.8428394,24.0311738,49.8427662,24.0312543,49.8427831,24.0312813,49.8427295,24.0313401,49.8427418,24.0313089,49.8428037,24.0312762,49.8428686,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,107,8.49
69,346.848565716887,Lviv6,49.8426856462261,Point,24.03328,,,,,,,24.0329129,49.8427216,24.0329556,49.842637,24.0329838,49.8425812,24.0330984,49.8426052,24.033079,49.8426435,24.0331417,49.8426567,24.033161,49.8426184,24.03328,49.8426434,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,147,8.49
69,886.278666788913,Lviv6,49.8407542678804,Point,24.0273799,24.0269116,49.8407909,24.0270066,49.8408286,24.0271448,49.8408725,24.0272445,49.8406066,24.0270583,49.8405284,24.0269828,49.840637,24.0272745,49.840716,24.0272941,49.8407002,24.0273407,49.8407128,24.0272377,49.8408156,24.0269411,49.8407318,Polygon,18,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,72,8.49
69,297.639426307919,Lviv6,49.8441703105087,Point,24.0306298,,,,,,,24.0308581,49.8441235,24.0307081,49.8441248,24.0307063,49.8440392,24.0306261,49.8440399,24.0306267,49.8440695,24.0306298,49.8442633,,,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,84,8.49
69,458.891368633366,Lviv6,49.8420152977146,Point,24.030175,,,,,,,24.0298476,49.8419903,24.0298744,49.8419398,24.0298923,49.8419045,24.0302501,49.8419819,24.030175,49.8421261,,,,,,,Polygon,18,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,159,8.49
69,161.275894514985,Lviv6,49.8400315413353,Point,24.0269957,,,,,,,24.027095,49.8401185,24.0272409,49.8400037,24.0272493,49.8399971,24.0271499,49.8399446,24.0269957,49.840066,,,,,,,Polygon,18,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,54,8.49
69,84.5411299968862,Lviv6,49.8432167883079,Point,24.0307738,,,,,,,24.0308529,49.8431766,24.0309185,49.8431817,24.0309036,49.8432619,24.030841,49.8432571,24.0307738,49.8432519,,,,,,,Polygon,6,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,126,8.49
69,197.246379225572,Lviv6,49.840364346895,Point,24.0276432,,,,,,,24.0277255,49.8404585,24.0278072,49.8403611,24.0276432,49.8402736,,,,,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,87,8.49
69,213.432074914282,Lviv6,49.8422679201937,Point,24.0296691,,,,,,,24.029891,49.8421823,24.0297685,49.8421566,24.0296691,49.8423535,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,154,8.49
69,770.65364561536,Lviv6,49.8434471991399,Point,24.0275651,,,,,,,24.0273424,49.843571,24.0271259,49.8435497,24.0272686,49.8432968,24.0276418,49.8433449,24.0275651,49.8435924,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,64,8.49
69,278.222159477307,Lviv6,49.8441764006977,Point,24.0306267,,,,,,,24.0304361,49.8442759,24.0304339,49.8441061,24.0304335,49.8440703,24.0304909,49.8440701,24.0304917,49.8441522,24.0305389,49.844152,24.0305381,49.8440699,24.0306267,49.8440695,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,83,8.49
69,238.981241005966,Lviv6,49.8399427670773,Point,24.0269957,24.0269957,49.840066,,,,,24.0271759,49.8399241,24.0271384,49.8399043,24.0271953,49.8398595,24.0272352,49.8398806,24.0272579,49.8398627,24.0271601,49.8398111,24.0270992,49.839859,24.0269003,49.8400156,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,60,8.49
69,299.064373128606,Lviv6,49.8421119382866,Point,24.0257579,,,,,,,24.0260062,49.8420418,24.0259672,49.8421976,24.0257579,49.8421915,,,,,,,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,52,8.49
69,303.645112872211,Lviv6,49.8403646973382,Point,24.0341571,,,,,,,24.0340024,49.8402622,24.0338783,49.8404679,24.0339411,49.8404836,24.033992,49.8403993,24.034047,49.8404132,24.0341571,49.8404408,,,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,99,8.49
69,65.4581004615644,Lviv6,49.841919979688,Point,24.0304061,,,,,,,24.0305622,49.8419044,24.0304371,49.841877,24.0304061,49.8419354,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,166,8.49
69,293.767373888183,Lviv6,49.8418828693465,Point,24.0296179,,,,,,,24.029931,49.8418313,24.0298923,49.8419045,24.0297919,49.8418824,24.0297733,49.8419175,24.0298744,49.8419398,24.0298476,49.8419903,24.0296179,49.8419397,,,Polygon,18,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,155,8.49
69,63.3888464660413,Lviv6,49.8408664767955,Point,24.0337793,,,,,,,24.0338121,49.8409198,24.0338589,49.8408305,24.0338162,49.8408212,24.0337793,49.8408131,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,123,8.49
69,886.278666788913,Lviv6,49.8407542678804,Point,24.0273799,24.0269116,49.8407909,24.0270066,49.8408286,24.0271448,49.8408725,24.0272445,49.8406066,24.0270583,49.8405284,24.0269828,49.840637,24.0272745,49.840716,24.0272941,49.8407002,24.0273407,49.8407128,24.0272377,49.8408156,24.0269411,49.8407318,Polygon,18,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,72,8.49
69,104.595480030748,Lviv6,49.8410181181817,Point,24.0344218,,,,,,,24.0345835,49.8409658,24.0344913,49.8409446,24.0344218,49.8410705,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,108,8.49
69,317.712530410028,Lviv6,49.841189200891,Point,24.0301752,,,,,,,24.0298701,49.8412786,24.0299715,49.8413008,24.0299951,49.8412561,24.030093,49.8412776,24.0301752,49.8411217,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,127,8.49
69,290.692314503104,Lviv6,49.8399652077878,Point,24.0281821,,,,,,,24.027941,49.8399409,24.0278889,49.8400054,24.0280341,49.8400906,24.0281821,49.8399141,,,,,,,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,70,8.49
69,373.4649984695,Lviv6,49.8402963617386,Point,24.0315147,24.0317041,49.8403556,24.0315147,49.8403139,,,24.0317874,49.8402236,24.0317431,49.8403073,24.0318196,49.8403242,24.0318352,49.8402947,24.0319693,49.8403242,24.0319267,49.8404046,24.0318561,49.8403891,24.0318103,49.840379,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,84,8.49
69,318.732663643129,Lviv6,49.8442716498387,Point,24.0297616,24.0297616,49.8442646,,,,,24.0296656,49.8443092,24.029756,49.8443103,24.0297645,49.8443389,24.0301014,49.8443079,24.0300994,49.8442739,24.0300948,49.8441983,24.0299786,49.8442047,24.0298619,49.8442222,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,79,8.49
69,666.460779107827,Lviv6,49.8412058702446,Point,24.0262731,,,,,,,24.026794,49.8411049,24.0267138,49.8411122,24.0262706,49.8411524,24.0262731,49.8413041,,,,,,,,,Polygon,18,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,69,8.49
69,308.998741185989,Lviv6,49.8429516151693,Point,24.0330289,24.0330289,49.8428158,,,,,24.0330843,49.8431039,24.0329737,49.843085,24.0330144,49.8429863,24.0329623,49.8429773,24.0329921,49.842905,24.0330397,49.8429131,24.0330494,49.8428897,24.0330017,49.8428815,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,137,8.49
69,512.822929676843,Lviv6,49.8424028434737,Point,24.034041,,,,,,,24.0346539,49.8424877,24.0346889,49.842395,24.0346142,49.8423782,24.0346376,49.8423146,24.034041,49.8423665,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,119,8.49
69,540.728971271696,Lviv6,49.8404992115963,Point,24.0289553,,,,,,,24.0292516,49.840404,24.0294237,49.8404441,24.0292804,49.8407002,24.0291894,49.8406791,24.029296,49.8404886,24.0291907,49.8404641,24.0291328,49.8405677,24.0289553,49.8405263,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,105,8.49
69,163.122074934557,Lviv6,49.8433589256202,Point,24.032068,,,,,,,24.0321802,49.8433006,24.0320211,49.8432918,24.0320084,49.8434201,24.032068,49.8434205,,,,,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,84,8.49
69,367.673108322688,Lviv6,49.8407789590032,Point,24.0297906,,,,,,,24.0291525,49.840745,24.0291894,49.8406791,24.0292804,49.8407002,24.0297906,49.8408063,,,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,114,8.49
69,300.081411146577,Lviv6,49.8443557441099,Point,24.0294318,24.0294318,49.8444692,,,,,24.0293223,49.8444077,24.0292897,49.8443858,24.02926,49.8443833,24.0292583,49.8443982,24.0291711,49.8443907,24.0291728,49.8443757,24.0291839,49.8442779,24.0294714,49.8442948,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,76,8.49
69,145.350493710447,Lviv6,49.8429057012809,Point,24.0294869,,,,,,,24.0295337,49.842852,24.0295997,49.842866,24.0295368,49.842989,24.0294315,49.8429794,24.0294869,49.8428061,,,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,114,8.49
69,258.055581638884,Lviv6,49.8445047154283,Point,24.0288628,,,,,,,24.0286377,49.8444413,24.0286381,49.8444336,24.0288625,49.8444336,24.0288628,49.8445749,,,,,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,64,8.49
69,285.310931701128,Lviv6,49.8425694174711,Point,24.0308372,24.0308372,49.8423692,,,,,24.0307862,49.8427656,24.0306659,49.84274,24.0306991,49.8426749,24.0307431,49.8426843,24.0308159,49.842542,24.030864,49.8425522,24.0309037,49.8424746,24.0307951,49.8424515,Polygon,15,0.74,Кам'яниця Ґєлязиновська,24.026434,49.839768,Point,24.035876,49.844514,Point,153,8.49
69,543.626573664203,Lviv6,49.8417690636031,Point,24.0268938,,,,,,,24.0263895,49.8418198,24.0264187,49.8417059,24.0264263,49.8416764,24.0264736,49.8416787,24.0267213,49.8416861,24.0268938,49.8417215,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,63,8.49
69,311.641019336559,Lviv6,49.8415957766556,Point,24.0347175,24.0347175,49.8415332,,,,,24.0348956,49.8415675,24.0348595,49.8416457,24.0348509,49.8416642,24.0347449,49.8416439,24.0346727,49.84163,24.0346514,49.8416773,24.0345224,49.8416528,24.0345881,49.841509,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,115,8.49
69,290.798661047046,Lviv6,49.8412141359697,Point,24.0304494,,,,,,,24.030093,49.8412776,24.0302557,49.8413133,24.0302867,49.8412544,24.0302289,49.8412418,24.0302401,49.8412204,24.0304094,49.8412576,24.0304494,49.8411818,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,160,8.49
69,110.325525036486,Lviv6,49.8434001098927,Point,24.0329786,,,,,,,24.0331667,49.8433673,24.0331557,49.8434399,24.0329786,49.8434384,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,112,8.49
69,303.723420117501,Lviv6,49.8433971377488,Point,24.0317381,,,,,,,24.0318639,49.8435189,24.031673,49.8435085,24.0316747,49.8434781,24.0316769,49.8434383,24.0318001,49.8434449,24.0318045,49.8434018,24.0317138,49.8433982,24.0317381,49.8432724,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,115,8.49
69,662.814568335991,Lviv6,49.842334586874,Point,24.0265868,24.0260021,49.8422687,24.0260297,49.8422065,24.0265868,49.8422855,24.026298,49.8424277,24.0261979,49.842415,24.0261221,49.8424054,24.0260543,49.8423969,24.0259511,49.8423837,24.0259804,49.8423177,24.0263202,49.8423652,24.0263423,49.842313,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,56,8.49
69,301.438336519301,Lviv6,49.8416780240157,Point,24.029959,,,,,,,24.0294872,49.8416684,24.0295216,49.8416033,24.0295302,49.8415869,24.029852,49.8416575,24.029843,49.8416746,24.0298354,49.8416889,24.0299855,49.8417218,24.029959,49.841772,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,133,8.49
69,235.036799628178,Lviv6,49.8437671,Point,24.0324876,,,,,,,24.0326797,49.8436919,24.0324615,49.8437098,24.0324876,49.8438423,,,,,,,,,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,96,8.49
69,181.063410574182,Lviv6,49.8408377045705,Point,24.03124,,,,,,,24.031415,49.8407864,24.0313984,49.8408179,24.0316576,49.8408747,24.0316372,49.840915,24.03124,49.8408282,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,101,8.49
69,234.571679818099,Lviv6,49.8405942119572,Point,24.0310049,,,,,,,24.0311879,49.8405852,24.0308398,49.8405106,24.0308094,49.8405696,24.0309822,49.8406066,24.0310283,49.8406165,24.0310049,49.8406619,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,101,8.49
69,158.00749190887,Lviv6,49.8436135471245,Point,24.0298564,,,,,,,24.030265,49.8436278,24.0302543,49.8436683,24.0301874,49.8436609,24.0301964,49.8436359,24.0301069,49.8436222,24.0300959,49.8436507,24.0298292,49.8436211,24.0298564,49.8435567,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,95,8.49
69,339.262387428332,Lviv6,49.8441076344919,Point,24.0317305,,,,,,,24.0317026,49.8440196,24.031638,49.8440244,24.0314347,49.8440394,24.0314626,49.8441957,24.0317305,49.8441758,,,,,,,Polygon,12,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,69,8.49
69,293.777400788903,Lviv6,49.8436105094191,Point,24.0318639,,,,,,,24.0316614,49.843717,24.0316671,49.8436147,24.031673,49.8435085,24.0318639,49.8435189,,,,,,,,,Polygon,15,0.74,Reikartz Медіваль Львів,24.026434,49.839768,Point,24.035876,49.844514,Point,99,8.49
69,304.561170782798,Lviv6,49.841350335081,Point,24.0308527,,,,,,,24.030306,49.8413243,24.0303284,49.8412818,24.0304956,49.8413185,24.0305155,49.8412809,24.0308527,49.8413549,,,,,,,Polygon,15,0.74,Львівський історичний музей,24.026434,49.839768,Point,24.035876,49.844514,Point,166,8.49
69,222.429991765183,Lviv6,49.8435769236604,Point,24.0322628,,,,,,,24.0323647,49.8435199,24.0323631,49.8436394,24.0321689,49.84366,24.0321741,49.843489,24.0322628,49.8434878,,,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,71,8.49
69,86.5117909629397,Lviv6,49.8421401274352,Point,24.0282158,,,,,,,24.0282447,49.8421869,24.0282808,49.8421958,24.0282937,49.8421731,24.0283289,49.8421112,24.0283064,49.8421062,24.0282158,49.8420845,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,124,8.49
69,210.351569490955,Lviv6,49.8439531658994,Point,24.0306227,,,,,,,24.0308034,49.8440221,24.0307435,49.8440226,24.0307431,49.8440055,24.0307056,49.8440058,24.0307063,49.8440392,24.0306261,49.8440399,24.0306227,49.8438773,,,Polygon,9,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,91,8.49
69,79.9740299171615,Lviv6,49.840642254805,Point,24.0334881,,,,,,,24.0335436,49.8407053,24.0335835,49.8407139,24.0336368,49.8406122,24.0335229,49.8405874,24.0334881,49.8406538,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,124,8.49
69,209.554981439026,Lviv6,49.8421701421953,Point,24.0331691,,,,,,,24.0333337,49.8421111,24.0335282,49.8421519,24.0334845,49.8422385,24.0332891,49.8421974,24.0331452,49.8421672,24.0331691,49.8421199,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,149,8.49
69,156.913822016866,Lviv6,49.8411115500647,Point,24.0338851,,,,,,,24.033957,49.8410288,24.0340849,49.8410566,24.0340645,49.8410957,24.034013,49.8411943,24.0338851,49.8411665,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,126,8.49
69,236.270093844535,Lviv6,49.8443206882265,Point,24.0286471,,,,,,,24.0288624,49.8443869,24.0286842,49.844379,24.0286828,49.8444074,24.0286394,49.8444055,24.0286408,49.844377,24.0286471,49.8442462,,,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,71,8.49
69,420.76809089671,Lviv6,49.8428222859669,Point,24.0300915,24.0296427,49.8427337,24.0296172,49.8427842,24.0297229,49.8428064,24.0300435,49.842923,24.0297271,49.8428565,24.0296889,49.8428485,24.0296162,49.8428332,24.0295503,49.8428194,24.0294869,49.8428061,24.029501,49.8427781,24.0295349,49.842711,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,137,8.49
69,411.95842824211,Lviv6,49.8405096765455,Point,24.0344356,,,,,,,24.0345392,49.8404014,24.034872,49.8404854,24.0347988,49.8406019,24.0347244,49.8405824,24.034577,49.8405439,24.0345392,49.8406041,24.0344356,49.840577,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,91,8.49
69,125.801206850941,Lviv6,49.8431528785257,Point,24.0328328,,,,,,,24.032929,49.8430203,24.0328969,49.8430981,24.0329324,49.8431042,24.0328669,49.8432633,24.0327932,49.8432506,24.0328328,49.8431546,,,,,Polygon,15,0.74,Кам'яниця Голубовичівська - Тильна 17ст.,24.026434,49.839768,Point,24.035876,49.844514,Point,128,8.49
69,310.184520398778,Lviv6,49.8425396749667,Point,24.0324317,,,,,,,24.0327078,49.8425903,24.0327297,49.8425469,24.032854,49.8425731,24.0328346,49.8426116,24.0329556,49.842637,24.0329838,49.8425812,24.0329905,49.8425685,24.0324317,49.842451,Polygon,15,0.74,Кам'яниця Убальдіні,24.026434,49.839768,Point,24.035876,49.844514,Point,151,8.49
69,690.321237843395,Lviv6,49.8436770163955,Point,24.0271259,,,,,,,24.0273132,49.84364,24.0274493,49.8436454,24.0274617,49.8435825,24.0275651,49.8435924,24.0275343,49.8437708,24.0270997,49.843769,24.0270358,49.8437365,24.0271259,49.8435497,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,56,8.49
69,116.422782518608,Lviv6,49.840854204789,Point,24.0269379,,,,,,,24.026812,49.8408214,24.026867,49.8408416,24.0269116,49.8407909,24.0270066,49.8408286,24.0269379,49.8409184,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,62,8.49
69,1364.18411594521,Lviv6,49.8400254802907,Point,24.0294278,24.0294278,49.8399124,,,,,24.0296279,49.8401883,24.0298418,49.8401305,24.029815,49.8402079,24.0300746,49.8402676,24.0300824,49.8401417,24.0300523,49.8400259,24.0299419,49.8398612,24.0297383,49.839818,Polygon,21,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,93,8.49
69,216.920823548461,Lviv6,49.8413090845771,Point,24.0319913,,,,,,,24.0322201,49.8412085,24.0321127,49.8411844,24.0319913,49.8414097,,,,,,,,,,,Polygon,15,0.74,Кам'яниця Шимоновича,24.026434,49.839768,Point,24.035876,49.844514,Point,157,8.49
69,128.840189405436,Lviv6,49.8435478435192,Point,24.0298564,,,,,,,24.0299397,49.8434997,24.0300537,49.843521,24.0300416,49.8435479,24.0301314,49.8435647,24.0301133,49.8436048,24.0298564,49.8435567,,,,,Polygon,15,0.74,,24.025941,49.839906,Point,24.032421,49.8445,Point,83,8.49
69,504.925551519663,Lviv6,49.8420364324955,Point,24.0335948,24.0335948,49.84202,,,,,24.0333337,49.8421111,24.0329941,49.8420398,24.0330258,49.8419769,24.0334254,49.8420608,24.0334423,49.8420273,24.0330428,49.8419434,24.0330607,49.8419079,24.0333508,49.8419688,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,149,8.49
69,192.045077132724,Lviv6,49.8407199284443,Point,24.0321626,,,,,,,24.0320964,49.8406292,24.0322397,49.8406585,24.0321626,49.8408111,,,,,,,,,,,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,140,8.49
69,478.35082586688,Lviv6,49.8429441264502,Point,24.0300435,24.0300435,49.842923,,,,,24.0299886,49.8430301,24.0295368,49.842989,24.0295997,49.842866,24.0296162,49.8428332,24.0296889,49.8428485,24.029679,49.8429152,24.029713,49.842918,24.0297271,49.8428565,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,129,8.49
69,649.970827646882,Lviv6,49.8439876805366,Point,24.0300639,24.0300942,49.8440749,24.0300932,49.8440435,24.0300657,49.844044,24.0304323,49.8439508,24.030433,49.8440181,24.0304335,49.8440703,24.0304339,49.8441061,24.0303634,49.8441064,24.0302055,49.844107,24.0302056,49.8441214,24.0300956,49.8441183,Polygon,15,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,88,8.49
69,292.784033749563,Lviv6,49.8397306941942,Point,24.0316915,,,,,,,24.0313867,49.8396422,24.0313301,49.8397503,24.0313868,49.8397622,24.0314147,49.8397071,24.0315214,49.839729,24.0314874,49.839779,24.0316915,49.8398229,,,Polygon,12,0.74,,24.026434,49.839768,Point,24.035876,49.844514,Point,113,8.49
