,air_quality,area,bbox_id,closest_shop,cloud_cover,humidity,shops_amount,temperature,roof_tupe
7245,88,200.357132775857,Seattle3,2,0.6,0.79,,0,
7246,88,125.457449794333,Seattle3,2,0.6,0.79,,0,
7247,88,137.984866903194,Seattle3,2,0.6,0.79,,0,
7248,88,127.726485688241,Seattle3,2,0.6,0.79,,0,
7249,88,28.5603176155599,Seattle3,2,0.6,0.79,,0,
7250,88,40.8722508452589,Seattle3,2,0.6,0.79,,0,
7251,88,127.716450939118,Seattle3,2,0.6,0.79,,0,
7252,88,171.719363691013,Seattle3,2,0.6,0.79,,0,
7253,88,196.317076748291,Seattle3,2,0.6,0.79,,0,flat
7254,88,163.625478878028,Seattle3,2,0.6,0.79,,0,flat
7255,88,167.219289101684,Seattle3,2,0.6,0.79,,0,
7256,88,251.25754730873,Seattle3,2,0.6,0.79,,0,
7257,88,144.669256538741,Seattle3,2,0.6,0.79,,0,
7258,88,38.9439059982709,Seattle3,2,0.6,0.79,,0,
7259,88,213.894652479655,Seattle3,2,0.6,0.79,,0,
7260,88,189.244199301959,Seattle3,2,0.6,0.79,,0,
7261,88,191.944839706293,Seattle3,2,0.6,0.79,,0,
7262,88,245.208990438203,Seattle3,2,0.6,0.79,,0,flat
7263,88,29.9791212574627,Seattle3,2,0.6,0.79,,0,flat
7264,88,5413.37615090922,Seattle3,2,0.6,0.79,,0,
7265,88,258.157964345907,Seattle3,2,0.6,0.79,,0,gabled
7266,88,115.901307036712,Seattle3,2,0.6,0.79,,0,
7267,88,146.399725074241,Seattle3,2,0.6,0.79,,0,flat
7268,88,281.259019691851,Seattle3,2,0.6,0.79,,0,
7269,88,126.288793480969,Seattle3,2,0.6,0.79,,0,
7270,88,146.424695196356,Seattle3,2,0.6,0.79,,0,
7271,88,244.398682492629,Seattle3,2,0.6,0.79,,0,flat
7272,88,79.5164876383406,Seattle3,2,0.6,0.79,,0,
7273,88,113.018455784041,Seattle3,2,0.6,0.79,,0,
7274,88,131.158784259477,Seattle3,2,0.6,0.79,,0,round
7275,88,177.165170928625,Seattle3,2,0.6,0.79,,0,inappropriate
7276,88,165.219670477548,Seattle3,2,0.6,0.79,,0,
7277,88,126.856234145729,Seattle3,2,0.6,0.79,,0,flat
7278,88,241.786525070746,Seattle3,2,0.6,0.79,,0,round
7279,88,25.3310056128419,Seattle3,2,0.6,0.79,,0,
7280,88,48.4526825341508,Seattle3,2,0.6,0.79,,0,
7281,88,121.469242437086,Seattle3,2,0.6,0.79,,0,gabled
7282,88,91.2986925635843,Seattle3,2,0.6,0.79,,0,
7283,88,190.780031349613,Seattle3,2,0.6,0.79,,0,
7284,88,77.8631522213731,Seattle3,2,0.6,0.79,,0,
7285,88,164.594025525099,Seattle3,2,0.6,0.79,,0,inappropriate
7286,88,105.979122476865,Seattle3,2,0.6,0.79,,0,flat
7287,88,21.7455262995645,Seattle3,2,0.6,0.79,,0,gabled
7288,88,122.681263602832,Seattle3,2,0.6,0.79,,0,
7289,88,131.319556961305,Seattle3,2,0.6,0.79,,0,
7290,88,151.115922658487,Seattle3,2,0.6,0.79,,0,
7291,88,201.969281663958,Seattle3,2,0.6,0.79,,0,
7292,88,544.441949896298,Seattle3,2,0.6,0.79,,0,
7293,88,184.705267015288,Seattle3,2,0.6,0.79,,0,
7294,88,197.526690125452,Seattle3,2,0.6,0.79,,0,
7295,88,201.260341138742,Seattle3,2,0.6,0.79,,0,
7296,88,114.725106998768,Seattle3,2,0.6,0.79,,0,round
7297,88,345.816458285651,Seattle3,2,0.6,0.79,,0,
7298,88,134.281397345112,Seattle3,2,0.6,0.79,,0,
7299,88,136.925715035505,Seattle3,2,0.6,0.79,,0,
7300,89,146.167269034525,Seattle4,451,0.6,0.78,1,,
