,_id,addr:housenumber,addr:street,air_quality,amenity,area,bbox_id,building,building_centroid,closest_shop,cloud_cover,description,geometry,height,humidity,name,request_area_bottom_left,request_area_top_right,shops_amount,shops_count,temperature
3243,{'$oid': '5bd44daac6b61430207dad7f'},166,East 91st Street,84,,211.28170247642132,NY7,,"{'type': 'Point', 'coordinates': [-73.95244626035546, 40.78211693365936]}",122,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9524808, 40.781994], [-73.9524815, 40.7819943], [-73.952563, 40.7820279], [-73.9525309, 40.7820728], [-73.9524181, 40.7822309], [-73.9524117, 40.7822399], [-73.9523296, 40.782206], [-73.9523377, 40.7821946], [-73.9524372, 40.7820551], [-73.9524776, 40.7819985], [-73.9524808, 40.781994]]]}",0.0,0.7,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",15.0,,12.77
3404,{'$oid': '5bd44daac6b61430207dae20'},,,83,,202.02959032171952,NY7,,"{'type': 'Point', 'coordinates': [-73.94721612672225, 40.78354943756979]}",37,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9471052, 40.7834627], [-73.9473719, 40.7835741], [-73.947327, 40.7836362], [-73.9470603, 40.7835247], [-73.9471052, 40.7834627]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",20.0,,12.25
3610,{'$oid': '5bd44daac6b61430207daeee'},9,East 90th Street,84,embassy,513.0665657386558,NY7,,"{'type': 'Point', 'coordinates': [-73.95700140151263, 40.78450656922181]}",73,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9568363, 40.7846039], [-73.9568509, 40.7845842], [-73.9568395, 40.7845793], [-73.9569505, 40.7844305], [-73.956946, 40.7844286], [-73.9570049, 40.7843496], [-73.9570085, 40.7843448], [-73.9571766, 40.7844173], [-73.9569884, 40.7846695], [-73.956904, 40.7846331], [-73.9568363, 40.7846039]]]}",0.0,0.7,Consulate of the Russian Federation,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",5.0,,12.77
3433,{'$oid': '5bd44daac6b61430207dae3d'},170,East 95th Street,83,,83.4158521682569,NY7,,"{'type': 'Point', 'coordinates': [-73.95073090373307, 40.784712064224806]}",101,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9507448, 40.7846409], [-73.9508026, 40.7846652], [-73.950717, 40.7847832], [-73.9506592, 40.784759], [-73.9507448, 40.7846409]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",23.0,,12.25
3575,{'$oid': '5bd44daac6b61430207daecb'},1390,Lexington Avenue,84,,97.2104618736445,NY7,,"{'type': 'Point', 'coordinates': [-73.9532199, 40.783109350000004]}",68,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9533143, 40.7831148], [-73.9532757, 40.7831675], [-73.9531255, 40.7831039], [-73.9531641, 40.7830512], [-73.9533143, 40.7831148]]]}",0.0,0.7,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",15.0,,12.77
3442,{'$oid': '5bd44daac6b61430207dae46'},180,East 95th Street,83,,90.71716631770724,NY7,,"{'type': 'Point', 'coordinates': [-73.95043432416104, 40.784585110239576]}",75,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9504482, 40.7845113], [-73.950509, 40.7845367], [-73.950506, 40.7845409], [-73.9504204, 40.7846589], [-73.9503596, 40.7846335], [-73.9504274, 40.7845401], [-73.9504482, 40.7845113]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",23.0,,12.25
3667,{'$oid': '5bd44daac6b61430207daf27'},,,84,,1173.965928127064,NY7,,"{'type': 'Point', 'coordinates': [-73.95633324283185, 40.7820702707734]}",293,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9564879, 40.7818357], [-73.9563056, 40.7820877], [-73.956334, 40.7820996], [-73.956339, 40.7820927], [-73.9566246, 40.7822121], [-73.9565383, 40.7823313], [-73.9560626, 40.7821324], [-73.9563262, 40.7817681], [-73.9564879, 40.7818357]]]}",0.0,0.7,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",5.0,,12.77
3395,{'$oid': '5bd44daac6b61430207dae17'},324,East 95th Street,83,,468.80666715146094,NY7,,"{'type': 'Point', 'coordinates': [-73.94638311341683, 40.78280925752386]}",146,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9463916, 40.7826553], [-73.9465504, 40.7827222], [-73.9465475, 40.7827261], [-73.9463746, 40.7829632], [-73.9462159, 40.7828964], [-73.946244, 40.7828578], [-73.9463916, 40.7826553]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",15.0,,12.25
3502,{'$oid': '5bd44daac6b61430207dae82'},51,East 92nd Street,84,,94.85651733591125,NY7,,"{'type': 'Point', 'coordinates': [-73.95540496548797, 40.784612719565565]}",94,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9554371, 40.7845258], [-73.955488, 40.7845474], [-73.9553888, 40.7846824], [-73.9553653, 40.7846724], [-73.9553424, 40.7847037], [-73.9553151, 40.7846921], [-73.9553361, 40.7846635], [-73.9554371, 40.7845258]]]}",0.0,0.7,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",5.0,,12.77
3260,{'$oid': '5bd44daac6b61430207dad90'},1640,3rd Avenue,83,,123.92077183202626,NY7,,"{'type': 'Point', 'coordinates': [-73.9515602330768, 40.782573415752545]}",8,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9514972, 40.7825079], [-73.9516667, 40.7825792], [-73.9516233, 40.7826389], [-73.9514538, 40.7825677], [-73.9514972, 40.7825079]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",20.0,,12.25
3351,{'$oid': '5bd44daac6b61430207dadeb'},1823,2nd Avenue,83,,138.49160997094882,NY7,,"{'type': 'Point', 'coordinates': [-73.9480941155849, 40.78333550735287]}",11,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9480985, 40.783367], [-73.9480648, 40.7833528], [-73.9480505, 40.7833557], [-73.9479721, 40.7833227], [-73.9480149, 40.783264], [-73.9480984, 40.7832992], [-73.9481006, 40.7833073], [-73.9481307, 40.78332], [-73.9481459, 40.7833193], [-73.9482163, 40.7833489], [-73.9481735, 40.7834076], [-73.9481052, 40.7833788], [-73.9480985, 40.783367]]]}",0.0,0.71,,"{'type': 'Point', 'coordinates': [-73.957129, 40.782036]}","{'type': 'Point', 'coordinates': [-73.946228, 40.784961]}",20.0,,12.25
3866,{'$oid': '5bd44ddbc6b61430207dafef'},241,West 103rd Street,76,,81.66363965908808,NY8,,"{'type': 'Point', 'coordinates': [-73.96909561634632, 40.7995228023111]}",45,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9691123, 40.7994502], [-73.9691671, 40.799473], [-73.9690789, 40.7995954], [-73.9690241, 40.7995726], [-73.9690535, 40.7995319], [-73.9691123, 40.7994502]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3913,{'$oid': '5bd44ddbc6b61430207db01e'},2731,Broadway,76,,214.65939693359542,NY8,,"{'type': 'Point', 'coordinates': [-73.96843349178471, 40.800339008816245]}",13,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9682891, 40.800329], [-73.9683285, 40.8002452], [-73.9684634, 40.8003013], [-73.9684642, 40.8003142], [-73.9685136, 40.8003347], [-73.9685025, 40.8003501], [-73.9685155, 40.8003556], [-73.9685233, 40.8003447], [-73.9685992, 40.8003762], [-73.9685618, 40.8004282], [-73.9685221, 40.8004117], [-73.9685199, 40.8004147], [-73.9684395, 40.8003812], [-73.9684278, 40.8003866], [-73.9684062, 40.8003776], [-73.9684038, 40.8003664], [-73.9683631, 40.8003495], [-73.9683476, 40.8003533], [-73.9682891, 40.800329]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3916,{'$oid': '5bd44ddbc6b61430207db021'},906,Amsterdam Avenue,76,,187.6411051226874,NY8,,"{'type': 'Point', 'coordinates': [-73.96673986299218, 40.799537697704565]}",35,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9667753, 40.7995853], [-73.9667738, 40.7995789], [-73.9667603, 40.7995732], [-73.9667514, 40.7995752], [-73.9667474, 40.7995806], [-73.9665896, 40.7995144], [-73.9666341, 40.7994533], [-73.9667919, 40.7995195], [-73.9667878, 40.7995251], [-73.9667893, 40.7995334], [-73.9668028, 40.7995391], [-73.9668118, 40.7995352], [-73.9668156, 40.7995299], [-73.9668927, 40.7995623], [-73.9668484, 40.7996231], [-73.9667714, 40.7995907], [-73.9667753, 40.7995853]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3692,{'$oid': '5bd44ddbc6b61430207daf41'},205,West 101st Street,76,,555.6957253289816,NY8,,"{'type': 'Point', 'coordinates': [-73.96848903753737, 40.797674463209376]}",74,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9683049, 40.7977361], [-73.9684603, 40.7975231], [-73.9686732, 40.7976128], [-73.9685178, 40.7978258], [-73.9683624, 40.7977604], [-73.9683049, 40.7977361]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",25.0,,12.15
3921,{'$oid': '5bd44ddbc6b61430207db026'},,,76,,923.9559521798491,NY8,,"{'type': 'Point', 'coordinates': [-73.96900444610161, 40.80033497765913]}",74,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9690842, 40.8004594], [-73.9690554, 40.8004474], [-73.9690615, 40.800439], [-73.9689815, 40.8004058], [-73.9690187, 40.8003541], [-73.9689474, 40.8003245], [-73.9688825, 40.8004146], [-73.9688522, 40.8004019], [-73.9688178, 40.8004497], [-73.9687702, 40.8004299], [-73.9687888, 40.800404], [-73.9687276, 40.8003785], [-73.9687986, 40.8002798], [-73.9687692, 40.8002676], [-73.9688523, 40.8001522], [-73.969292, 40.800335], [-73.9691507, 40.8005312], [-73.9690598, 40.8004934], [-73.9690842, 40.8004594]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3730,{'$oid': '5bd44ddbc6b61430207daf67'},317,West 99th Street,76,,475.7628210120904,NY8,,"{'type': 'Point', 'coordinates': [-73.97281499666995, 40.797846402134674]}",303,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9726691, 40.7978321], [-73.9727315, 40.7978581], [-73.9727828, 40.7977871], [-73.9727243, 40.7977626], [-73.972772, 40.7976967], [-73.9730077, 40.7977952], [-73.972961, 40.7978597], [-73.9728965, 40.7978328], [-73.9728459, 40.7979028], [-73.9729082, 40.7979289], [-73.9728596, 40.797996], [-73.9726222, 40.7978969], [-73.9726691, 40.7978321]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",10.0,,12.15
3727,{'$oid': '5bd44ddbc6b61430207daf64'},309,West 99th Street,76,,517.9309891843619,NY8,,"{'type': 'Point', 'coordinates': [-73.97234847522844, 40.79763472454976]}",246,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9724763, 40.7976721], [-73.9724134, 40.7976458], [-73.9723847, 40.7976854], [-73.9723763, 40.7976819], [-73.9723533, 40.7977137], [-73.9724239, 40.7977431], [-73.9723845, 40.7977976], [-73.9721477, 40.7976987], [-73.9721881, 40.7976428], [-73.9722527, 40.7976698], [-73.9723052, 40.7975972], [-73.9722406, 40.7975703], [-73.9723058, 40.7974801], [-73.9725434, 40.7975794], [-73.9725336, 40.7975929], [-73.9724844, 40.797661], [-73.9724763, 40.7976721]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",12.0,,12.15
3791,{'$oid': '5bd44ddbc6b61430207dafa4'},329,West 101st Street,76,,349.34249063424295,NY8,,"{'type': 'Point', 'coordinates': [-73.971779081518, 40.79905354388452]}",276,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.971777, 40.7989178], [-73.9719331, 40.7989836], [-73.9718822, 40.7990533], [-73.9718586, 40.7990433], [-73.9718462, 40.7990602], [-73.9718432, 40.799059], [-73.9717948, 40.7991253], [-73.9718217, 40.7991366], [-73.9717815, 40.7991918], [-73.9716239, 40.7991254], [-73.9716646, 40.7990696], [-73.9716893, 40.79908], [-73.9717372, 40.7990143], [-73.9717351, 40.7990134], [-73.971747, 40.7989972], [-73.9717257, 40.7989882], [-73.9717737, 40.7989223], [-73.971777, 40.7989178]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",17.0,,12.15
3761,{'$oid': '5bd44ddbc6b61430207daf86'},245,West 101st Street,76,,112.66308526233966,NY8,,"{'type': 'Point', 'coordinates': [-73.96999483366082, 40.79828792435719]}",48,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9700393, 40.7981838], [-73.9700792, 40.7982004], [-73.9700709, 40.7982119], [-73.9700826, 40.7982168], [-73.9699887, 40.7983468], [-73.9699719, 40.7983398], [-73.9699287, 40.7983995], [-73.969894, 40.798385], [-73.9699762, 40.7982712], [-73.9700393, 40.7981838]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",21.0,,12.15
3785,{'$oid': '5bd44ddbc6b61430207daf9e'},319,West 101st Street,76,,102.8207209111762,NY8,,"{'type': 'Point', 'coordinates': [-73.97144300023469, 40.79886244827719]}",230,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9713623, 40.7989152], [-73.9714543, 40.7987892], [-73.971478, 40.7987992], [-73.9714934, 40.7987896], [-73.9715195, 40.7988006], [-73.9715185, 40.7988147], [-73.9714257, 40.7989419], [-73.9713921, 40.7989277], [-73.9713623, 40.7989152]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",20.0,,12.15
3699,{'$oid': '5bd44ddbc6b61430207daf48'},,,76,,836.3296701201574,NY8,,"{'type': 'Point', 'coordinates': [-73.96894060862175, 40.797908227059224]}",50,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9688211, 40.7980669], [-73.9688369, 40.798045], [-73.9687095, 40.7979918], [-73.96878, 40.7978943], [-73.9689075, 40.7979475], [-73.9689635, 40.7978699], [-73.9689416, 40.7978608], [-73.9689316, 40.7978745], [-73.9688, 40.7978196], [-73.9688853, 40.7977015], [-73.969166, 40.7978186], [-73.9689483, 40.7981199], [-73.9688491, 40.7980786], [-73.9688211, 40.7980669]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",24.0,,12.15
3949,{'$oid': '5bd44ddbc6b61430207db042'},133,West 104th Street,76,,346.1353928478039,NY8,,"{'type': 'Point', 'coordinates': [-73.96518952022173, 40.798746251638995]}",193,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9651886, 40.7986063], [-73.9653462, 40.7986715], [-73.9653009, 40.7987346], [-73.9652698, 40.7987218], [-73.9651922, 40.7988301], [-73.9652233, 40.7988429], [-73.9651878, 40.7988925], [-73.9650391, 40.7988309], [-73.9650797, 40.7987744], [-73.9651137, 40.7987884], [-73.9651163, 40.7987936], [-73.9651337, 40.7987885], [-73.9651283, 40.7987778], [-73.9650889, 40.7987615], [-73.9651063, 40.7987373], [-73.9651213, 40.7987435], [-73.9651673, 40.7986793], [-73.9651434, 40.7986694], [-73.9651886, 40.7986063]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",25.0,,12.15
3701,{'$oid': '5bd44ddbc6b61430207daf4a'},,,76,,317.3143088878403,NY8,,"{'type': 'Point', 'coordinates': [-73.96840062767745, 40.79802346370085]}",58,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9683788, 40.7979087], [-73.9685396, 40.7979782], [-73.9685296, 40.7979919], [-73.9684228, 40.7981378], [-73.9682616, 40.7980694], [-73.9682697, 40.7980582], [-73.9683788, 40.7979087]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3952,{'$oid': '5bd44ddbc6b61430207db045'},,,76,,299.38359324527113,NY8,,"{'type': 'Point', 'coordinates': [-73.96610697293009, 40.79950061227202]}",79,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9661104, 40.7993785], [-73.9662397, 40.7994318], [-73.9661036, 40.7996227], [-73.9659742, 40.7995694], [-73.966055, 40.7994562], [-73.9661104, 40.7993785]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",26.0,,12.15
3801,{'$oid': '5bd44ddbc6b61430207dafae'},,,76,,869.2820363277896,NY8,,"{'type': 'Point', 'coordinates': [-73.96955605188492, 40.79846079063871]}",22,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9696209, 40.7985226], [-73.9696061, 40.7985266], [-73.9696087, 40.7985422], [-73.9695976, 40.7985575], [-73.9695801, 40.7985626], [-73.9695472, 40.7986081], [-73.9692943, 40.7985026], [-73.9693582, 40.7984142], [-73.9695021, 40.7984742], [-73.9695185, 40.7984706], [-73.9695412, 40.7984801], [-73.9695549, 40.7984611], [-73.9695322, 40.7984516], [-73.9695278, 40.7984387], [-73.9693839, 40.7983786], [-73.9694599, 40.7982733], [-73.969543, 40.798308], [-73.9695598, 40.7983039], [-73.9695856, 40.7983147], [-73.9695915, 40.7983282], [-73.969603, 40.7983264], [-73.969775, 40.7983981], [-73.9697431, 40.7984422], [-73.9696651, 40.7984097], [-73.9696534, 40.798426], [-73.9697874, 40.7984818], [-73.9697611, 40.7985182], [-73.9697538, 40.7985152], [-73.9697052, 40.7985825], [-73.9697123, 40.7985976], [-73.9697008, 40.7986135], [-73.9696798, 40.7986177], [-73.9696543, 40.7986529], [-73.9695878, 40.7986251], [-73.9696524, 40.7985357], [-73.9696209, 40.7985226]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",24.0,,12.15
3825,{'$oid': '5bd44ddbc6b61430207dafc6'},312,West 103rd Street,76,,104.16408105040482,NY8,,"{'type': 'Point', 'coordinates': [-73.9709447732204, 40.79990407879489]}",254,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9709187, 40.7999943], [-73.9708626, 40.7999708], [-73.9709892, 40.7997958], [-73.9710161, 40.7998071], [-73.9709842, 40.7998512], [-73.9710134, 40.7998634], [-73.9709187, 40.7999943]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",21.0,,12.15
3804,{'$oid': '5bd44ddbc6b61430207dafb1'},242,West 103rd Street,76,,97.86937284794666,NY8,,"{'type': 'Point', 'coordinates': [-73.96929562485917, 40.79921703177353]}",45,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9693392, 40.799114], [-73.9693662, 40.7991254], [-73.9693435, 40.7991565], [-73.9693671, 40.7991664], [-73.9692639, 40.7993081], [-73.9692134, 40.7992869], [-73.9692764, 40.7992004], [-73.9693392, 40.799114]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3697,{'$oid': '5bd44ddbc6b61430207daf46'},850,Amsterdam Avenue,76,,414.27551213078357,NY8,residential,"{'type': 'Point', 'coordinates': [-73.96809213055428, 40.79764286946163]}",40,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9679241, 40.7976848], [-73.9680483, 40.7975082], [-73.9681215, 40.797538], [-73.968145, 40.7975475], [-73.9681352, 40.7975613], [-73.9681445, 40.7975651], [-73.9681348, 40.7975789], [-73.9681544, 40.7975869], [-73.9681485, 40.7975953], [-73.9682295, 40.7976282], [-73.9682349, 40.7976206], [-73.9682531, 40.797628], [-73.9682546, 40.797626], [-73.968266, 40.7976306], [-73.9681747, 40.7977604], [-73.9680312, 40.7977021], [-73.9680169, 40.7977225], [-73.9679241, 40.7976848]]]}",0.0,0.72,The New Amsterdam,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",25.0,,12.15
3776,{'$oid': '5bd44ddbc6b61430207daf95'},302,West 102nd Street,76,,91.47438248755616,NY8,,"{'type': 'Point', 'coordinates': [-73.9709428125137, 40.799137651824374]}",204,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9709497, 40.7992008], [-73.9708687, 40.7991666], [-73.9709359, 40.7990745], [-73.9710169, 40.7991087], [-73.9710055, 40.7991244], [-73.9709497, 40.7992008]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",21.0,,12.15
3848,{'$oid': '5bd44ddbc6b61430207dafdd'},209,West 102nd Street,76,,218.78783766020484,NY8,,"{'type': 'Point', 'coordinates': [-73.96827264624432, 40.798390967523396]}",66,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9682918, 40.7982745], [-73.9683936, 40.7983171], [-73.9683528, 40.7983733], [-73.9683368, 40.7983781], [-73.9682396, 40.798512], [-73.9681548, 40.7984765], [-73.9682519, 40.7983426], [-73.968251, 40.7983306], [-73.9682918, 40.7982745]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",27.0,,12.15
3712,{'$oid': '5bd44ddbc6b61430207daf55'},239,West 100th Street,76,,97.88295714691448,NY8,,"{'type': 'Point', 'coordinates': [-73.97055374022436, 40.7976919669218]}",58,0.57,,"{'type': 'Polygon', 'coordinates': [[[-73.9705925, 40.7975948], [-73.9706395, 40.7976149], [-73.9705005, 40.7978026], [-73.9704698, 40.7977895], [-73.9705073, 40.7977389], [-73.9705143, 40.7977374], [-73.9704935, 40.7977285], [-73.9705925, 40.7975948]]]}",0.0,0.72,,"{'type': 'Point', 'coordinates': [-73.973951, 40.797437]}","{'type': 'Point', 'coordinates': [-73.964252, 40.800621]}",21.0,,12.15
