,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
164,164,1164,Stockholm2,78,19.187865170843,1261,0.58,0.77,0,7.52,0,0,0,0
165,165,1165,Stockholm2,78,21.9044777534529,675,0.58,0.77,0,7.53,0,0,0,0
166,166,1166,Stockholm2,78,81.4580165926634,1445,0.58,0.77,0,7.53,0,0,0,0
167,167,1167,Stockholm2,78,14.780618495378599,1280,0.58,0.77,0,7.52,0,0,0,0
168,168,1168,Stockholm2,78,1744.33116437536,1644,0.58,0.78,0,7.49,0,0,0,0
169,169,1169,Stockholm2,78,14.1791916231372,1081,0.58,0.77,0,7.52,0,0,0,0
170,170,1170,Stockholm2,78,10.6519057281551,1163,0.58,0.78,0,7.42,0,0,0,0
171,171,1171,Stockholm2,78,128.345204397284,1294,0.58,0.78,0,7.42,0,0,0,0
172,172,1172,Stockholm2,78,11.0633349433443,497,0.58,0.77,1,7.53,0,0,0,0
173,173,1173,Stockholm2,78,41.4108240729648,765,0.58,0.77,0,7.53,0,0,0,0
174,174,1174,Stockholm2,78,87.86651483243591,1477,0.58,0.77,0,7.52,0,0,0,0
175,175,1175,Stockholm2,78,106.71399901154899,1393,0.58,0.77,0,7.52,0,0,0,0
176,176,1176,Stockholm2,78,96.4685133629417,430,0.58,0.77,1,7.56,0,0,0,0
177,177,1177,Stockholm2,78,99.840712833095,879,0.58,0.77,0,7.53,0,0,0,0
178,178,1178,Stockholm2,78,90.7468437541945,717,0.58,0.77,0,7.53,0,0,0,0
179,179,1179,Stockholm2,78,23.793824040556693,1544,0.58,0.77,0,7.52,0,0,0,0
180,180,1180,Stockholm2,78,117.81807928113899,519,0.58,0.77,0,7.53,0,0,0,0
181,181,1181,Stockholm2,78,87.520837177864,294,0.58,0.77,1,7.56,0,0,0,0
182,182,1182,Stockholm2,78,115.280358809965,28,0.58,0.77,6,7.56,0,0,0,0
183,183,1183,Stockholm2,78,136.361155829742,130,0.58,0.77,1,7.53,0,1,0,0
184,184,1184,Stockholm2,78,184.538490979683,341,0.58,0.77,1,7.53,0,0,0,0
185,185,1185,Stockholm2,78,45.7563117759824,852,0.58,0.77,0,7.53,0,0,0,0
186,186,1186,Stockholm2,78,115.52510924226601,478,0.58,0.77,1,7.53,0,0,0,1
187,187,1187,Stockholm2,78,80.6113152411017,1594,0.58,0.78,0,7.48,0,0,0,0
188,188,1188,Stockholm2,78,87.76404211562021,588,0.58,0.77,0,7.53,0,0,0,0
189,189,1189,Stockholm2,78,105.282326905569,926,0.58,0.78,0,7.42,0,0,0,0
190,190,1190,Stockholm2,78,130.386369972203,966,0.58,0.77,0,7.53,0,0,0,0
191,191,1191,Stockholm2,78,97.35820562562901,1386,0.58,0.78,0,7.48,0,0,0,0
192,192,1192,Stockholm2,78,82.5504101978697,1355,0.58,0.78,0,7.48,0,0,0,0
193,193,1193,Stockholm2,78,97.2686404356958,156,0.58,0.77,10,7.56,0,0,0,0
194,194,1194,Stockholm2,78,67.4186917250673,531,0.58,0.77,0,7.56,0,0,0,0
195,195,1195,Stockholm2,78,196.00099965339803,711,0.58,0.77,0,7.53,0,0,0,1
196,196,1196,Stockholm2,78,36.169203225602395,646,0.58,0.77,0,7.53,0,0,0,0
197,197,1197,Stockholm2,78,144.801293631714,1099,0.58,0.78,0,7.42,0,0,0,0
198,198,1198,Stockholm2,78,15.9733069009479,1445,0.58,0.78,0,7.48,0,1,0,0
199,199,1199,Stockholm2,78,202.43818556272203,1238,0.58,0.78,0,7.48,0,1,0,0
200,200,1200,Stockholm3,78,1191.06701102697,830,0.58,0.78,0,7.49,0,0,0,0
201,201,1201,Stockholm3,78,286.63509846403485,302,0.58,0.78,7,7.5,0,0,0,0
202,202,1202,Stockholm3,78,299.997195395579,38,0.58,0.77,5,7.52,0,0,0,0
203,203,1203,Stockholm3,78,365.820145877789,746,0.58,0.78,0,7.5,0,0,0,0
204,204,1204,Stockholm3,78,877.698972270399,1157,0.58,0.78,0,7.49,0,1,0,0
205,205,1205,Stockholm3,78,844.125544934272,79,0.58,0.78,2,7.49,0,0,0,0
206,206,1206,Stockholm3,78,1560.73671504129,308,0.58,0.78,4,7.49,0,0,0,0
207,207,1207,Stockholm3,78,687.940759361451,170,0.58,0.77,5,7.52,0,0,0,0
208,208,1208,Stockholm3,78,325.171297275645,573,0.58,0.77,0,7.52,1,0,0,0
209,209,1209,Stockholm3,78,664.432642751954,384,0.58,0.77,3,7.52,0,1,0,0
210,210,1210,Stockholm3,78,55.120621385957,968,0.58,0.78,0,7.5,0,0,0,0
211,211,1211,Stockholm3,78,135.729863739916,655,0.58,0.78,0,7.49,0,0,0,0
212,212,1212,Stockholm3,78,1222.94932407455,304,0.58,0.77,5,7.52,0,0,0,0
213,213,1213,Stockholm3,78,139.975898690883,1214,0.58,0.78,0,7.49,0,1,0,0
214,214,1214,Stockholm3,78,936.3491880598773,114,0.58,0.77,5,7.52,0,0,0,0
215,215,1215,Stockholm3,78,420.001747206244,481,0.58,0.78,2,7.49,0,0,0,0
216,216,1216,Stockholm3,78,606.835838201997,301,0.58,0.78,2,7.49,0,0,0,0
217,217,1217,Stockholm3,78,136.587551482326,56,0.58,0.77,15,7.52,0,0,0,0
218,218,1218,Stockholm3,78,3914.8146716119895,94,0.58,0.78,15,7.5,0,1,0,0
219,219,1219,Stockholm3,78,111.065238465225,1183,0.58,0.78,0,7.5,0,0,0,0
220,220,1220,Stockholm3,78,2689.6619926426,265,0.58,0.78,2,7.49,0,0,0,0
221,221,1221,Stockholm3,78,459.11652183894597,162,0.58,0.77,15,7.52,0,0,0,0
222,222,1222,Stockholm3,78,983.5820068561301,270,0.58,0.78,5,7.5,0,0,1,0
223,223,1223,Stockholm3,78,344.92545209563997,506,0.58,0.77,0,7.52,0,1,0,0
224,224,1224,Stockholm3,78,519.7840236366919,741,0.58,0.78,0,7.49,0,0,0,0
225,225,1225,Stockholm3,78,1076.44961056594,288,0.58,0.77,3,7.52,0,0,0,0
226,226,1226,Stockholm3,78,1302.60225187503,532,0.58,0.77,0,7.52,0,0,0,0
227,227,1227,Stockholm3,78,872.551760925232,705,0.58,0.77,0,7.52,0,0,0,0
228,228,1228,Stockholm3,78,429.55895638632796,242,0.58,0.77,5,7.52,0,0,0,0
229,229,1229,Stockholm3,78,576.255828598723,688,0.58,0.78,0,7.5,0,0,0,0
230,230,1230,Stockholm3,78,205.01023383659802,84,0.58,0.77,15,7.52,0,0,0,0
231,231,1231,Stockholm3,78,150.950129408363,1012,0.58,0.78,0,7.5,0,1,0,0
232,232,1232,Stockholm3,78,1960.3885752223,616,0.58,0.77,0,7.52,0,0,0,0
233,233,1233,Stockholm3,78,442.37614955806,247,0.58,0.77,4,7.52,0,0,0,0
234,234,1234,Stockholm3,78,544.3366843178442,653,0.58,0.78,0,7.5,0,0,0,0
235,235,1235,Stockholm3,78,183.44007155984002,1277,0.58,0.78,0,7.49,0,0,0,0
236,236,1236,Stockholm3,78,299.854096516224,403,0.58,0.77,5,7.52,0,0,0,0
237,237,1237,Stockholm3,78,694.707909987937,104,0.58,0.78,15,7.5,0,0,0,0
238,238,1238,Stockholm3,78,111.43422672526,921,0.58,0.78,0,7.49,0,1,0,0
239,239,1239,Stockholm3,78,116.81168063288601,1150,0.58,0.78,0,7.49,0,0,0,0
240,240,1240,Stockholm3,78,460.75735350324095,118,0.58,0.78,13,7.5,0,1,0,0
241,241,1241,Stockholm3,78,2989.6693529549293,719,0.58,0.77,0,7.52,0,0,0,0
242,242,1242,Stockholm3,78,389.198172324933,869,0.58,0.78,0,7.5,0,0,0,0
243,243,1243,Stockholm3,78,2483.08724407746,81,0.58,0.77,12,7.52,0,0,0,0
244,244,1244,Stockholm3,78,3315.0975107627696,182,0.58,0.77,13,7.52,0,0,0,0
245,245,1245,Stockholm3,78,30.520973115236306,373,0.58,0.77,3,7.52,0,0,0,0
246,246,1246,Stockholm3,78,269.174455311482,1024,0.58,0.78,0,7.49,0,0,0,0
247,247,1247,Stockholm3,78,1806.3308664885199,1039,0.58,0.78,0,7.49,0,0,0,0
248,248,1248,Stockholm3,78,217.461286055416,780,0.58,0.78,0,7.49,0,0,0,1
249,249,1249,Stockholm3,78,148.430594883921,1103,0.58,0.78,0,7.5,0,0,0,0
250,250,1250,Stockholm3,78,10.851015052467101,1044,0.58,0.78,0,7.49,0,0,0,0
251,251,1251,Stockholm3,78,537.9577187362449,101,0.58,0.77,14,7.52,0,0,0,0
252,252,1252,Stockholm3,78,47.1924859977317,1149,0.58,0.78,0,7.5,0,0,0,0
253,253,1253,Stockholm3,78,648.560346931635,244,0.58,0.77,2,7.52,0,0,0,0
254,254,1254,Stockholm3,78,636.85541595855,270,0.58,0.77,5,7.52,0,0,0,0
255,255,1255,Stockholm3,78,37.2909685546394,254,0.58,0.78,10,7.5,0,0,0,0
256,256,1256,Stockholm3,78,1524.4973643684302,120,0.58,0.77,12,7.52,0,0,0,0
257,257,1257,Stockholm3,78,904.059219458986,633,0.58,0.77,0,7.52,0,0,0,0
258,258,1258,Stockholm3,78,441.13938958474404,61,0.58,0.78,14,7.5,0,0,0,0
259,259,1259,Stockholm3,78,109.318563944472,975,0.58,0.78,0,7.5,0,0,0,0
260,260,1260,Stockholm3,78,1227.96985733169,376,0.58,0.77,4,7.52,0,0,0,0
